/content/gdrive/My Drive/Colab Notebooks/fairseq_wav2vec/dataset
database_sa1_Jan08_Mar19_cleaned_utt_0000022220-1.wav	213280
database_sa1_Jan08_Mar19_cleaned_utt_0000024268-1.wav	112960
database_sa1_Jan08_Mar19_cleaned_utt_0000024286-1.wav	124800
database_sa1_Jan08_Mar19_cleaned_utt_0000022284-1.wav	42880
database_sa1_Jan08_Mar19_cleaned_utt_0000021818-1.wav	171680
database_sa1_Jan08_Mar19_cleaned_utt_0000023462-1.wav	91840
database_sa1_Jan08_Mar19_cleaned_utt_0000021796-1.wav	21920
database_sa1_Jan08_Mar19_cleaned_utt_0000022585-1.wav	108800
database_sa1_Jan08_Mar19_cleaned_utt_0000023266-1.wav	160960
database_sa1_Jan08_Mar19_cleaned_utt_0000025194-1.wav	213760
database_sa1_Jan08_Mar19_cleaned_utt_0000023592-1.wav	106400
database_sa1_Jan08_Mar19_cleaned_utt_0000024981-2.wav	40000
database_sa1_Jan08_Mar19_cleaned_utt_0000021917-1.wav	198080
database_sa1_Jan08_Mar19_cleaned_utt_0000022296-1.wav	37280
database_sa1_Jan08_Mar19_cleaned_utt_0000023169-1.wav	191520
database_sa1_Jan08_Mar19_cleaned_utt_0000023060-1.wav	113600
database_sa1_Jan08_Mar19_cleaned_utt_0000021688-1.wav	90880
database_sa1_Jan08_Mar19_cleaned_utt_0000024588-1.wav	169600
database_sa1_Jan08_Mar19_cleaned_utt_0000023156-1.wav	83040
database_sa1_Jan08_Mar19_cleaned_utt_0000021811-1.wav	157920
database_sa1_Jan08_Mar19_cleaned_utt_0000022255-1.wav	50240
database_sa1_Jan08_Mar19_cleaned_utt_0000023605-1.wav	130720
database_sa1_Jan08_Mar19_cleaned_utt_0000023390-1.wav	158560
database_sa1_Jan08_Mar19_cleaned_utt_0000022064-1.wav	17120
database_sa1_Jan08_Mar19_cleaned_utt_0000021978-2.wav	17120
database_sa1_Jan08_Mar19_cleaned_utt_0000024020-1.wav	23680
database_sa1_Jan08_Mar19_cleaned_utt_0000024235-1.wav	80640
database_sa1_Jan08_Mar19_cleaned_utt_0000022956-1.wav	177920
database_sa1_Jan08_Mar19_cleaned_utt_0000023777-1.wav	116320
database_sa1_Jan08_Mar19_cleaned_utt_0000023726-1.wav	124800
database_sa1_Jan08_Mar19_cleaned_utt_0000021758-1.wav	47520
database_sa1_Jan08_Mar19_cleaned_utt_0000024640-1.wav	109920
database_sa1_Jan08_Mar19_cleaned_utt_0000022647-1.wav	94240
database_sa1_Jan08_Mar19_cleaned_utt_0000023171-1.wav	175040
database_sa1_Jan08_Mar19_cleaned_utt_0000024251-1.wav	98240
database_sa1_Jan08_Mar19_cleaned_utt_0000022223-2.wav	61760
database_sa1_Jan08_Mar19_cleaned_utt_0000021905-1.wav	161120
database_sa1_Jan08_Mar19_cleaned_utt_0000022611-1.wav	59200
database_sa1_Jan08_Mar19_cleaned_utt_0000024174-1.wav	93440
database_sa1_Jan08_Mar19_cleaned_utt_0000024854-1.wav	159520
database_sa1_Jan08_Mar19_cleaned_utt_0000024242-1.wav	78720
database_sa1_Jan08_Mar19_cleaned_utt_0000023018-1.wav	200640
database_sa1_Jan08_Mar19_cleaned_utt_0000023944-1.wav	23360
database_sa1_Jan08_Mar19_cleaned_utt_0000024440-1.wav	93920
database_sa1_Jan08_Mar19_cleaned_utt_0000022963-1.wav	108640
database_sa1_Jan08_Mar19_cleaned_utt_0000023523-1.wav	72960
database_sa1_Jan08_Mar19_cleaned_utt_0000024515-2.wav	50720
database_sa1_Jan08_Mar19_cleaned_utt_0000024999-1.wav	93920
database_sa1_Jan08_Mar19_cleaned_utt_0000023824-1.wav	67840
database_sa1_Jan08_Mar19_cleaned_utt_0000022288-1.wav	22080
database_sa1_Jan08_Mar19_cleaned_utt_0000024913-1.wav	148320
database_sa1_Jan08_Mar19_cleaned_utt_0000022458-1.wav	176960
database_sa1_Jan08_Mar19_cleaned_utt_0000021990-1.wav	51360
database_sa1_Jan08_Mar19_cleaned_utt_0000021967-1.wav	152640
database_sa1_Jan08_Mar19_cleaned_utt_0000023143-1.wav	90880
database_sa1_Jan08_Mar19_cleaned_utt_0000023963-1.wav	165920
database_sa1_Jan08_Mar19_cleaned_utt_0000021601-1.wav	154400
database_sa1_Jan08_Mar19_cleaned_utt_0000025204-3.wav	110400
database_sa1_Jan08_Mar19_cleaned_utt_0000024564-1.wav	100000
database_sa1_Jan08_Mar19_cleaned_utt_0000023719-1.wav	134400
database_sa1_Jan08_Mar19_cleaned_utt_0000023965-1.wav	28800
database_sa1_Jan08_Mar19_cleaned_utt_0000022479-2.wav	97760
database_sa1_Jan08_Mar19_cleaned_utt_0000021949-1.wav	211360
database_sa1_Jan08_Mar19_cleaned_utt_0000023119-1.wav	67360
database_sa1_Jan08_Mar19_cleaned_utt_0000003613-1.wav	110400
database_sa1_Jan08_Mar19_cleaned_utt_0000002033-1.wav	37280
database_sa1_Jan08_Mar19_cleaned_utt_0000003373-1.wav	91040
database_sa1_Jan08_Mar19_cleaned_utt_0000000510-1.wav	116160
database_sa1_Jan08_Mar19_cleaned_utt_0000003345-1.wav	104960
database_sa1_Jan08_Mar19_cleaned_utt_0000002094-1.wav	155200
database_sa1_Jan08_Mar19_cleaned_utt_0000003232-1.wav	87360
database_sa1_Jan08_Mar19_cleaned_utt_0000002445-1.wav	66080
database_sa1_Jan08_Mar19_cleaned_utt_0000001103-1.wav	69280
database_sa1_Jan08_Mar19_cleaned_utt_0000000111-1.wav	151360
database_sa1_Jan08_Mar19_cleaned_utt_0000003029-1.wav	85600
database_sa1_Jan08_Mar19_cleaned_utt_0000002158-1.wav	179360
database_sa1_Jan08_Mar19_cleaned_utt_0000001917-1.wav	129760
database_sa1_Jan08_Mar19_cleaned_utt_0000003462-1.wav	144000
database_sa1_Jan08_Mar19_cleaned_utt_0000002005-1.wav	131360
database_sa1_Jan08_Mar19_cleaned_utt_0000002344-1.wav	221120
database_sa1_Jan08_Mar19_cleaned_utt_0000003600-1.wav	140640
database_sa1_Jan08_Mar19_cleaned_utt_0000002711-1.wav	22720
database_sa1_Jan08_Mar19_cleaned_utt_0000002897-1.wav	57120
database_sa1_Jan08_Mar19_cleaned_utt_0000003706-1.wav	166240
database_sa1_Jan08_Mar19_cleaned_utt_0000003971-1.wav	80160
database_sa1_Jan08_Mar19_cleaned_utt_0000002631-1.wav	89280
database_sa1_Jan08_Mar19_cleaned_utt_0000000241-1.wav	160160
database_sa1_Jan08_Mar19_cleaned_utt_0000002726-1.wav	162880
database_sa1_Jan08_Mar19_cleaned_utt_0000000045-1.wav	180320
database_sa1_Jan08_Mar19_cleaned_utt_0000001461-1.wav	110720
database_sa1_Jan08_Mar19_cleaned_utt_0000001513-1.wav	122560
database_sa1_Jan08_Mar19_cleaned_utt_0000000706-1.wav	62560
database_sa1_Jan08_Mar19_cleaned_utt_0000002870-1.wav	149600
database_sa1_Jan08_Mar19_cleaned_utt_0000001082-1.wav	67040
database_sa1_Jan08_Mar19_cleaned_utt_0000002517-1.wav	83040
database_sa1_Jan08_Mar19_cleaned_utt_0000003372-1.wav	134240
database_sa1_Jan08_Mar19_cleaned_utt_0000003384-1.wav	137600
database_sa1_Jan08_Mar19_cleaned_utt_0000001068-1.wav	140160
database_sa1_Jan08_Mar19_cleaned_utt_0000000123-1.wav	215040
database_sa1_Jan08_Mar19_cleaned_utt_0000003368-1.wav	141920
database_sa1_Jan08_Mar19_cleaned_utt_0000000986-1.wav	142400
database_sa1_Jan08_Mar19_cleaned_utt_0000003131-1.wav	172480
database_sa1_Jan08_Mar19_cleaned_utt_0000003606-1.wav	209280
database_sa1_Jan08_Mar19_cleaned_utt_0000001860-1.wav	230240
database_sa1_Jan08_Mar19_cleaned_utt_0000002868-1.wav	109760
database_sa1_Jan08_Mar19_cleaned_utt_0000000692-1.wav	69440
database_sa1_Jan08_Mar19_cleaned_utt_0000000623-1.wav	179040
database_sa1_Jan08_Mar19_cleaned_utt_0000003236-1.wav	141760
database_sa1_Jan08_Mar19_cleaned_utt_0000000419-1.wav	21600
database_sa1_Jan08_Mar19_cleaned_utt_0000002197-1.wav	36640
database_sa1_Jan08_Mar19_cleaned_utt_0000003552-1.wav	137440
database_sa1_Jan08_Mar19_cleaned_utt_0000001859-1.wav	203520
database_sa1_Jan08_Mar19_cleaned_utt_0000001758-1.wav	44480
database_sa1_Jan08_Mar19_cleaned_utt_0000003505-1.wav	61600
database_sa1_Jan08_Mar19_cleaned_utt_0000001806-1.wav	194400
database_sa1_Jan08_Mar19_cleaned_utt_0000000490-1.wav	181760
database_sa1_Jan08_Mar19_cleaned_utt_0000000517-1.wav	200640
database_sa1_Jan08_Mar19_cleaned_utt_0000001653-1.wav	183040
database_sa1_Jan08_Mar19_cleaned_utt_0000003456-1.wav	48320
database_sa1_Jan08_Mar19_cleaned_utt_0000003171-1.wav	118080
database_sa1_Jan08_Mar19_cleaned_utt_0000001968-1.wav	123840
database_sa1_Jan08_Mar19_cleaned_utt_0000000549-1.wav	86240
database_sa1_Jan08_Mar19_cleaned_utt_0000000962-1.wav	171840
database_sa1_Jan08_Mar19_cleaned_utt_0000003596-1.wav	200320
database_sa1_Jan08_Mar19_cleaned_utt_0000000762-1.wav	180640
database_sa1_Jan08_Mar19_cleaned_utt_0000002494-1.wav	131360
database_sa1_Jan08_Mar19_cleaned_utt_0000000028-1.wav	50080
database_sa1_Jan08_Mar19_cleaned_utt_0000003791-1.wav	148800
database_sa1_Jan08_Mar19_cleaned_utt_0000003736-1.wav	175360
database_sa1_Jan08_Mar19_cleaned_utt_0000003761-1.wav	27360
database_sa1_Jan08_Mar19_cleaned_utt_0000003425-2.wav	59200
database_sa1_Jan08_Mar19_cleaned_utt_0000002416-1.wav	100640
database_sa1_Jan08_Mar19_cleaned_utt_0000003339-1.wav	157440
database_sa1_Jan08_Mar19_cleaned_utt_0000001861-1.wav	151040
database_sa1_Jan08_Mar19_cleaned_utt_0000002087-1.wav	52160
database_sa1_Jan08_Mar19_cleaned_utt_0000000861-1.wav	139040
database_sa1_Jan08_Mar19_cleaned_utt_0000002044-1.wav	124480
database_sa1_Jan08_Mar19_cleaned_utt_0000002986-1.wav	35680
database_sa1_Jan08_Mar19_cleaned_utt_0000000795-1.wav	168640
database_sa1_Jan08_Mar19_cleaned_utt_0000000033-1.wav	102080
database_sa1_Jan08_Mar19_cleaned_utt_0000002847-2.wav	99520
database_sa1_Jan08_Mar19_cleaned_utt_0000001417-1.wav	54560
database_sa1_Jan08_Mar19_cleaned_utt_0000002641-1.wav	172800
database_sa1_Jan08_Mar19_cleaned_utt_0000001704-1.wav	60160
database_sa1_Jan08_Mar19_cleaned_utt_0000000152-1.wav	181440
database_sa1_Jan08_Mar19_cleaned_utt_0000001298-2.wav	80960
database_sa1_Jan08_Mar19_cleaned_utt_0000002750-1.wav	211200
database_sa1_Jan08_Mar19_cleaned_utt_0000001076-1.wav	61920
database_sa1_Jan08_Mar19_cleaned_utt_0000002964-2.wav	98400
database_sa1_Jan08_Mar19_cleaned_utt_0000001816-1.wav	135200
database_sa1_Jan08_Mar19_cleaned_utt_0000002829-1.wav	156640
database_sa1_Jan08_Mar19_cleaned_utt_0000000233-1.wav	237280
database_sa1_Jan08_Mar19_cleaned_utt_0000000072-1.wav	98240
database_sa1_Jan08_Mar19_cleaned_utt_0000001073-1.wav	118880
database_sa1_Jan08_Mar19_cleaned_utt_0000000678-1.wav	48000
database_sa1_Jan08_Mar19_cleaned_utt_0000000801-1.wav	212960
database_sa1_Jan08_Mar19_cleaned_utt_0000003111-1.wav	74880
database_sa1_Jan08_Mar19_cleaned_utt_0000002279-1.wav	213920
database_sa1_Jan08_Mar19_cleaned_utt_0000000682-1.wav	170400
database_sa1_Jan08_Mar19_cleaned_utt_0000001406-1.wav	132480
database_sa1_Jan08_Mar19_cleaned_utt_0000000984-1.wav	105120
database_sa1_Jan08_Mar19_cleaned_utt_0000002010-1.wav	84800
database_sa1_Jan08_Mar19_cleaned_utt_0000001673-1.wav	85120
database_sa1_Jan08_Mar19_cleaned_utt_0000000974-1.wav	97920
database_sa1_Jan08_Mar19_cleaned_utt_0000003533-1.wav	67520
database_sa1_Jan08_Mar19_cleaned_utt_0000000544-1.wav	108480
database_sa1_Jan08_Mar19_cleaned_utt_0000000527-1.wav	114560
database_sa1_Jan08_Mar19_cleaned_utt_0000000579-1.wav	91520
database_sa1_Jan08_Mar19_cleaned_utt_0000002601-1.wav	140800
database_sa1_Jan08_Mar19_cleaned_utt_0000000669-1.wav	131360
database_sa1_Jan08_Mar19_cleaned_utt_0000000629-1.wav	184800
database_sa1_Jan08_Mar19_cleaned_utt_0000002513-1.wav	127040
database_sa1_Jan08_Mar19_cleaned_utt_0000000140-1.wav	158400
database_sa1_Jan08_Mar19_cleaned_utt_0000001685-2.wav	115680
database_sa1_Jan08_Mar19_cleaned_utt_0000002194-1.wav	136960
database_sa1_Jan08_Mar19_cleaned_utt_0000000240-1.wav	99040
database_sa1_Jan08_Mar19_cleaned_utt_0000000318-1.wav	164960
database_sa1_Jan08_Mar19_cleaned_utt_0000000889-1.wav	239680
database_sa1_Jan08_Mar19_cleaned_utt_0000002007-1.wav	145600
database_sa1_Jan08_Mar19_cleaned_utt_0000002471-1.wav	120960
database_sa1_Jan08_Mar19_cleaned_utt_0000000005-1.wav	139200
database_sa1_Jan08_Mar19_cleaned_utt_0000000827-2.wav	207040
database_sa1_Jan08_Mar19_cleaned_utt_0000001193-1.wav	42240
database_sa1_Jan08_Mar19_cleaned_utt_0000000820-1.wav	89280
database_sa1_Jan08_Mar19_cleaned_utt_0000001395-1.wav	169120
database_sa1_Jan08_Mar19_cleaned_utt_0000000839-1.wav	125760
database_sa1_Jan08_Mar19_cleaned_utt_0000002192-1.wav	113280
database_sa1_Jan08_Mar19_cleaned_utt_0000000246-1.wav	51200
database_sa1_Jan08_Mar19_cleaned_utt_0000001354-1.wav	143840
database_sa1_Jan08_Mar19_cleaned_utt_0000001020-1.wav	73120
database_sa1_Jan08_Mar19_cleaned_utt_0000001530-1.wav	37120
database_sa1_Jan08_Mar19_cleaned_utt_0000003007-2.wav	84320
database_sa1_Jan08_Mar19_cleaned_utt_0000001050-1.wav	223520
database_sa1_Jan08_Mar19_cleaned_utt_0000002100-1.wav	61600
database_sa1_Jan08_Mar19_cleaned_utt_0000000968-1.wav	160480
database_sa1_Jan08_Mar19_cleaned_utt_0000000477-1.wav	102560
database_sa1_Jan08_Mar19_cleaned_utt_0000002774-1.wav	145600
database_sa1_Jan08_Mar19_cleaned_utt_0000001593-1.wav	236640
database_sa1_Jan08_Mar19_cleaned_utt_0000003214-1.wav	108960
database_sa1_Jan08_Mar19_cleaned_utt_0000001648-1.wav	21440
database_sa1_Jan08_Mar19_cleaned_utt_0000004009-1.wav	55520
database_sa1_Jan08_Mar19_cleaned_utt_0000004092-1.wav	149440
database_sa1_Jan08_Mar19_cleaned_utt_0000005263-1.wav	143200
database_sa1_Jan08_Mar19_cleaned_utt_0000004122-2.wav	119040
